1513347651.5530000, 3067.2026, 701.4861
1513347651.5690000, 3067.2940, 702.8944
1513347651.5810001, 3063.0021, 701.5008
1513347651.5990000, 3073.4659, 699.4723
1513347651.6300001, 3076.9639, 695.0812
1513347651.6429999, 3070.8963, 693.7370
1513347651.6580000, 3077.8132, 698.1181
1513347651.6719999, 3036.8371, 694.6092
1513347651.6889999, 3033.3513, 694.1383
1513347651.7049999, 3054.2526, 689.8755
1513347651.7200000, 3062.4003, 684.4040
1513347651.7360001, 3084.9813, 693.6398
1513347651.7500000, 3099.6838, 695.6988
1513347651.7790000, 3104.6029, 686.4058
1513347651.7960000, 3072.1641, 644.2176
1513347651.8069999, 3065.7334, 657.1633
1513347651.8230000, 3058.8952, 665.2588
1513347651.8399999, 3046.8769, 680.7942
1513347651.8520000, 3061.3060, 685.1646
1513347651.8680000, 3085.3408, 693.2543
1513347651.8859999, 3069.0740, 689.8284
1513347651.8989999, 3049.5978, 657.8778
1513347651.9310000, 3070.9985, 669.8593
1513347651.9419999, 3068.8241, 686.8070
1513347651.9579999, 3061.7188, 686.6887
1513347651.9760001, 3024.7831, 696.4194
1513347651.9870000, 3023.4388, 693.6513
1513347652.0030000, 3037.6201, 693.8528
1513347652.0200000, 3025.6781, 684.4817
1513347652.0339999, 3029.4917, 688.8148
1513347652.0490000, 3043.6538, 700.4304
1513347652.0799999, 3026.0387, 679.7973
1513347652.0929999, 3028.5691, 685.4969
1513347652.1099999, 3030.1824, 690.0002
1513347652.1229999, 3026.1092, 688.4889
1513347652.1389999, 3022.8082, 688.3968
1513347652.1540000, 3011.7351, 682.5687
1513347652.1680000, 3002.3329, 676.6677
1513347652.1860001, 3032.3666, 679.2649
1513347652.1980000, 3030.5862, 676.3442
1513347652.2290001, 3050.2877, 692.0892
1513347652.2430000, 3044.0375, 691.3146
1513347652.2570000, 3046.2253, 700.3583
1513347652.2730000, 3050.8093, 710.6837
1513347652.2880001, 3060.6708, 721.8333
1513347652.3039999, 3054.3588, 719.6993
1513347652.3180001, 3071.1005, 732.9635
1513347652.3329999, 3061.7445, 726.4517
1513347652.3469999, 3055.2874, 725.3123
1513347652.3789999, 3053.7203, 722.6829
1513347652.3920000, 3051.2084, 717.0169
1513347652.4089999, 3060.4097, 715.5547
1513347652.4240000, 3059.5435, 715.9474
1513347652.4380000, 3037.7714, 726.8018
1513347652.4530001, 3051.5608, 737.4523
1513347652.4700000, 3044.8650, 734.5285
1513347652.4820001, 3031.5061, 736.6967
1513347652.5000000, 3026.9334, 741.3303
1513347652.5300000, 3025.9228, 740.9628
1513347652.5430000, 2997.7954, 722.2983
1513347652.5580001, 2993.5679, 722.0906
1513347652.5730000, 2986.1825, 717.7725
1513347652.6050000, 2924.9434, 705.2713
1513347652.6180000, 2949.0929, 723.8129
1513347652.6520000, 2950.8714, 721.9158
1513347652.6940000, 2949.3686, 734.0212
1513347652.7079999, 2929.3898, 754.9886
1513347652.7260001, 2932.0397, 759.0866
1513347652.7390001, 2918.3795, 754.1116
1513347652.7520001, 2910.3824, 753.3022
1513347652.7709999, 2901.3357, 761.7341
1513347652.7850001, 2903.4833, 761.5582
1513347652.7980001, 2900.6862, 763.8574
1513347652.8320000, 2893.9737, 765.9304
1513347652.8440001, 2884.1212, 773.3620
1513347652.8599999, 2877.7437, 777.7961
1513347652.8750000, 2860.9612, 781.8620
1513347652.8889999, 2855.5282, 779.3052
1513347652.9059999, 2803.3507, 723.8653
1513347652.9219999, 2808.4676, 726.8285
1513347652.9340000, 2799.1602, 678.8958
1513347652.9480000, 2799.1551, 647.1378
1513347652.9800000, 2797.2560, 642.8448
1513347652.9949999, 2799.1515, 604.5970
1513347653.0090001, 2776.7361, 622.0000
1513347653.0230000, 2792.9384, 613.4328
1513347653.0390000, 2776.8849, 604.7024
1513347653.0539999, 2759.5772, 591.4059
1513347653.0699999, 2756.0851, 591.4905
1513347653.0829999, 2763.0373, 592.2050
1513347653.0999999, 2755.3728, 587.8081
1513347653.1300001, 2758.4499, 587.3123
1513347653.1440001, 2749.4829, 595.4124
1513347653.1570001, 2762.3611, 602.4636
1513347653.1740000, 2764.4209, 603.8924
1513347653.1889999, 2748.1340, 598.5568
1513347653.2019999, 2746.1045, 599.1410
1513347653.2179999, 2696.2920, 589.1161
1513347653.2349999, 2689.2405, 585.7113
1513347653.2470000, 2665.4831, 574.7471
1513347653.2930000, 2653.0796, 581.8208
1513347653.3080001, 2636.5829, 582.4739
1513347653.3250000, 2628.4813, 595.4192
1513347653.3390000, 2624.6576, 585.8580
1513347653.3540001, 2622.1435, 587.2257
1513347653.3710001, 2620.2037, 583.8770
1513347653.3820000, 2614.6777, 582.4207
1513347653.4000001, 2615.5091, 582.8526
1513347653.4300001, 2619.2893, 581.3646
1513347653.4430001, 2636.6168, 575.5864
1513347653.5799999, 2966.7125, 774.6971
1513347653.6070001, 2883.4805, 728.6405
1513347653.6229999, 2889.5384, 713.6508
1513347653.6410000, 2873.0765, 723.2258
1513347653.6520000, 2857.1474, 719.0486
1513347653.6719999, 2871.0699, 711.4652
1513347653.6849999, 2848.5160, 680.6587
1513347653.6970000, 2832.4087, 666.4889
1513347653.7320001, 2830.9546, 658.2484
1513347653.7430000, 2857.9913, 688.1891
1513347653.7590001, 2860.0387, 695.0184
1513347653.7739999, 2845.5899, 682.5268
1513347653.7869999, 2864.2761, 697.7694
1513347653.8060000, 2874.3578, 701.7821
1513347653.9860001, 2731.3155, 862.0894
1513347654.0290000, 2716.8160, 688.0823
1513347654.0450001, 2676.4189, 705.0099
1513347654.0569999, 2675.9927, 699.8533
1513347654.0730000, 2704.9418, 689.9813
1513347654.0899999, 2712.3290, 681.6359
1513347654.1029999, 2728.2074, 668.9299
1513347654.1199999, 2739.7784, 662.4294
1513347654.1350000, 2739.8572, 661.8869
1513347654.1470001, 2747.1238, 665.4927
1513347654.1800001, 2745.0341, 665.9041
1513347654.1919999, 2746.2058, 667.8276
1513347654.2090001, 2746.7790, 668.9257
1513347654.2230000, 2776.9007, 691.2283
1513347654.2370000, 2748.8142, 666.9058
1513347654.2539999, 2776.0946, 686.9225
1513347654.2679999, 2778.8928, 690.6365
1513347654.2820001, 2756.8526, 677.2189
1513347654.2990000, 2756.3249, 676.1798
1513347654.4800000, 2388.1830, 810.9979
1513347654.5079999, 2398.2693, 706.5709
1513347654.5260000, 2415.6846, 667.8902
1513347654.5380001, 2406.6809, 683.1008
1513347654.5520000, 2407.1747, 673.5884
1513347654.5690000, 2404.6698, 670.6753
1513347654.5850000, 2409.7067, 674.7736
1513347654.5990000, 2483.9695, 642.1579
1513347654.6310000, 2562.1380, 628.2249
1513347654.6420000, 2606.7738, 631.0234
1513347654.6589999, 2727.5699, 637.5568
1513347654.6760001, 2723.6943, 638.9579
1513347654.6870000, 2800.5628, 654.6001
1513347654.7049999, 2823.5918, 677.5474
1513347654.7200000, 2825.1917, 675.1002
1513347654.7320001, 2840.4281, 674.9197
1513347654.7479999, 2861.7507, 673.1272
1513347654.7780001, 2851.9112, 669.8123
1513347654.8090000, 2864.9684, 666.9253
1513347654.8250000, 2872.6329, 665.7357
1513347654.8380001, 2885.6827, 668.1535
1513347654.8570001, 2879.8534, 663.6999
1513347654.8690000, 2882.5153, 659.7061
1513347654.8850000, 2909.9303, 687.2957
1513347654.8989999, 2899.0528, 678.1623
1513347654.9289999, 2905.2723, 677.6398
1513347654.9440000, 2898.4300, 676.9182
1513347654.9570000, 2904.5758, 677.1633
1513347654.9730000, 2928.3389, 687.5355
1513347654.9909999, 2920.9633, 684.6404
1513347655.0030000, 2911.4180, 688.3775
1513347655.0190001, 2916.0320, 688.8608
1513347655.0360000, 2885.2913, 672.8797
1513347655.0469999, 2887.3801, 674.9673
1513347655.0820000, 2882.3704, 680.6256
1513347655.0929999, 2887.4202, 683.7457
1513347655.1099999, 2885.5896, 681.5274
1513347655.1240001, 2864.7236, 670.8947
1513347655.1389999, 2872.2096, 667.5513
1513347655.1550000, 2886.1870, 666.2862
1513347655.1700001, 2880.1125, 673.7303
1513347655.1810000, 2886.9767, 673.4405
1513347655.1980000, 2887.0095, 671.4926
1513347655.2300000, 2897.8700, 659.1758
1513347655.2460001, 2899.6802, 663.1733
1513347655.2600000, 2897.1053, 660.9828
1513347655.2720001, 2902.7536, 660.2657
1513347655.2900000, 2951.3897, 660.4301
1513347655.3030000, 2965.8419, 664.5206
1513347655.3199999, 2959.2441, 653.1444
1513347655.3350000, 2950.2603, 675.2732
1513347655.4979999, 3069.3258, 892.5899
1513347655.5430000, 3135.3010, 741.9104
1513347655.5590000, 3117.4544, 731.4032
1513347655.5739999, 3104.8155, 747.3778
1513347655.5869999, 3072.2672, 757.9785
1513347655.6040001, 3085.5787, 756.9845
1513347655.6180000, 3074.3163, 758.4022
1513347655.6320000, 3072.3415, 760.1145
1513347655.6500001, 3078.8546, 761.1686
1513347655.6810000, 3040.0569, 759.3308
1513347655.7079999, 3022.7754, 761.8344
1513347655.7219999, 3045.7725, 763.5565
1513347655.7379999, 3068.7916, 770.5612
1513347655.7539999, 3074.9759, 770.8550
1513347655.7670000, 3081.2447, 775.8115
1513347655.7850001, 3095.9064, 779.7449
1513347655.7980001, 3069.9950, 782.3617
1513347655.8299999, 3076.7295, 780.5999
1513347655.8429999, 3067.0184, 780.3871
1513347655.8559999, 3062.8644, 769.9360
1513347655.8750000, 3061.2443, 763.6897
1513347655.8880000, 3046.8896, 773.6877
1513347655.9010000, 3052.4699, 768.9743
1513347655.9189999, 3041.2547, 775.0577
1513347655.9349999, 3047.3622, 766.7401
1513347655.9460001, 3043.0903, 757.6112
1513347655.9809999, 2943.5112, 693.2281
1513347655.9920001, 2772.3662, 680.3089
1513347656.0090001, 2794.1271, 681.3726
1513347656.0230000, 2768.5019, 675.4589
1513347656.0390000, 2738.1330, 664.3691
1513347656.0530000, 2725.2353, 665.2028
1513347656.0680001, 2701.0881, 674.5631
1513347656.0820000, 2707.9211, 670.4629
1513347656.0990000, 2711.3542, 669.9723
1513347656.1280000, 2669.2166, 661.3160
1513347656.1440001, 2689.1389, 666.8463
1513347656.3520000, 2909.9303, 950.5436
1513347656.3690000, 2966.1077, 905.8118
1513347656.4310000, 3017.0096, 827.8579
1513347656.4430001, 3004.1690, 824.9083
1513347656.4579999, 3037.7274, 754.1151
1513347656.4730000, 3035.2716, 746.4880
1513347656.4860001, 3048.1350, 749.6897
1513347656.5020001, 3061.8688, 741.3294
1513347656.5190001, 3051.8258, 723.6916
1513347656.5330000, 3063.4307, 718.7596
1513347656.5490000, 3091.1199, 713.5531
1513347656.5769999, 3108.2590, 707.4770
1513347656.5940001, 3096.9806, 692.4742
1513347656.6080000, 3079.3852, 711.0363
1513347656.6229999, 3084.3481, 702.7473
1513347656.6400001, 3119.2206, 707.9242
1513347656.6530001, 3088.6374, 711.8171
1513347656.6670001, 3067.9404, 712.8781
1513347656.7000000, 2902.6470, 724.1891
1513347656.7290001, 2791.8391, 731.7994
1513347656.7430000, 2804.4895, 739.9954
1513347656.7570000, 2802.9993, 745.0034
1513347656.7890000, 2774.9454, 747.6467
1513347656.8039999, 2790.4610, 749.6359
1513347656.8190000, 2810.8620, 750.1270
1513347656.8360000, 2849.4450, 750.0523
1513347656.8469999, 2860.8781, 754.6497
1513347656.8789999, 2858.0667, 756.4533
1513347656.8920000, 2848.8921, 760.3343
1513347656.9080000, 2877.3398, 756.3262
1513347656.9240000, 2861.5347, 755.8868
1513347656.9370000, 2873.0106, 752.6098
1513347656.9540000, 2879.2997, 751.0783
1513347656.9690001, 2861.2523, 751.5087
1513347656.9830000, 2825.9704, 750.1064
1513347656.9979999, 2850.5725, 757.5683
1513347657.0290000, 2852.0731, 759.0461
1513347657.0450001, 2853.7796, 758.8182
1513347657.0580001, 2836.9884, 757.9794
1513347657.0720000, 2828.8404, 754.8667
1513347657.0910001, 2837.3404, 751.7759
1513347657.1040001, 2827.4073, 751.4708
1513347657.1159999, 2820.0404, 749.4037
1513347657.1320000, 2826.8313, 749.3938
1513347657.1480000, 2786.8765, 744.5922
1513347657.1810000, 2825.0355, 743.2593
1513347657.1940000, 2810.0932, 742.3646
1513347657.2060001, 2804.0523, 745.2818
1513347657.2249999, 2813.8854, 748.1960
1513347657.2390001, 2792.0956, 745.7992
1513347657.2539999, 2803.8034, 746.2333
1513347657.2700000, 2808.2075, 749.3715
1513347657.2839999, 2791.7028, 744.9463
1513347657.2980001, 2794.5056, 742.9822
1513347657.3310001, 2785.8793, 734.8897
1513347657.3450000, 2811.4383, 732.8034
1513347657.3610001, 2842.2746, 728.2642
1513347657.3870001, 2845.9024, 718.6928
1513347657.4040000, 2925.5145, 720.9737
1513347657.4319999, 2910.0702, 676.6394
1513347657.4489999, 2958.6434, 667.5942
1513347657.4930000, 2993.9811, 610.0544
1513347657.5220001, 3172.7867, 684.2621
1513347657.5380001, 3170.7821, 684.0981
1513347657.5550001, 3125.6348, 605.7448
1513347657.5680001, 3125.4247, 616.6243
1513347657.5850000, 3125.4685, 611.8125
1513347657.5990000, 3121.2232, 624.0454
1513347657.6289999, 3094.3658, 650.8308
1513347657.6429999, 3089.2285, 664.3342
1513347657.6589999, 3096.0381, 664.5846
1513347657.6760001, 3103.1615, 663.1991
1513347657.6889999, 3098.3437, 666.7963
1513347657.7030001, 3140.0891, 653.0089
1513347657.7190001, 3123.5420, 654.3922
1513347657.7349999, 3072.4886, 674.6142
1513347657.7490001, 3055.1039, 676.0176
1513347657.7800000, 3068.6456, 659.9530
1513347657.7909999, 3068.1753, 667.4331
1513347657.8090000, 3030.7173, 683.9523
1513347657.8250000, 3016.2315, 669.1707
1513347657.8390000, 3015.2627, 672.7701
1513347657.8559999, 3013.4677, 676.5032
1513347657.8680000, 3008.0774, 677.5177
1513347657.8820000, 3009.3684, 676.6617
1513347657.8980000, 3028.9421, 678.2259
1513347657.9289999, 2997.0872, 686.9040
1513347657.9440000, 3027.0974, 686.1383
1513347657.9590001, 3022.4486, 683.5236
1513347657.9730000, 3032.0366, 650.3536
1513347657.9890001, 3055.6341, 666.8464
1513347658.0050001, 3050.0986, 682.3876
1513347658.0170000, 3060.2053, 690.1745
1513347658.0330000, 3063.7907, 693.5716
1513347658.0490000, 3067.6710, 691.8063
1513347658.0790000, 3081.0475, 719.1810
1513347658.0940001, 3075.8789, 704.2897
1513347658.1080000, 3113.2590, 699.0979
1513347658.1259999, 3118.7448, 695.8413
1513347658.1410000, 3103.8104, 690.6591
1513347658.1530001, 3119.1305, 683.4399
1513347658.1689999, 3122.6022, 676.5027
1513347658.1849999, 3116.8466, 680.4300
1513347658.1960001, 3123.0880, 679.1359
1513347658.2290001, 3137.2661, 673.3461
1513347658.2440000, 3155.0827, 675.5821
1513347658.2590001, 3171.7784, 677.4507
1513347658.2730000, 3203.2500, 676.4561
1513347658.2880001, 3220.7667, 681.6110
1513347658.3030000, 3232.5407, 689.8786
1513347658.3180001, 3233.9366, 693.3761
1513347658.3310001, 3248.1232, 689.5627
1513347658.3490000, 3291.9246, 669.3525
1513347658.3800001, 3279.2469, 679.9357
1513347658.3929999, 3305.1756, 657.2760
1513347658.4100001, 3275.0744, 655.3432
1513347658.4240000, 3293.3897, 654.7834
1513347658.4400001, 3298.8074, 662.8667
1513347658.4530001, 3285.9310, 667.3894
1513347658.4670000, 3306.2444, 671.1128
1513347658.4830000, 3298.4156, 669.9077
1513347658.4979999, 3297.2675, 668.2062
1513347658.5320001, 3340.6408, 662.4676
1513347658.5450001, 3346.6818, 660.6996
1513347658.5590000, 3355.1059, 655.4703
1513347658.5750000, 3392.6161, 651.2073
1513347658.5899999, 3396.8955, 649.7831
1513347658.6020000, 3386.4719, 650.9253
1513347658.6199999, 3397.7602, 658.2882
1513347658.6350000, 3390.6389, 683.8748
1513347658.6789999, 3455.2176, 701.9295
1513347658.7090001, 3481.2325, 693.1180
1513347658.7240000, 3481.1774, 685.5920
1513347658.7370000, 3478.7417, 687.3165
1513347658.7560000, 3444.6016, 696.5110
1513347658.7709999, 3478.2415, 680.6283
1513347658.7820001, 3482.7982, 673.6633
1513347658.8000000, 3461.3757, 687.4954
1513347658.8280001, 3140.5927, 685.6317
1513347658.8460000, 3128.9812, 687.8276
1513347658.8580000, 3061.2641, 688.2267
1513347658.8720000, 3039.9305, 676.8902
1513347658.8889999, 3007.1822, 659.4265
1513347658.9040000, 2990.1488, 640.3772
1513347658.9170001, 2979.4483, 639.8983
1513347658.9360001, 2976.5120, 632.5416
1513347658.9500000, 2971.9368, 629.1503
1513347658.9800000, 2954.6033, 645.1183
1513347658.9930000, 2941.3942, 678.2262
1513347659.0079999, 2940.3348, 662.0511
1513347659.0239999, 2946.9984, 658.0613
1513347659.0390000, 2943.9126, 660.2578
1513347659.0520000, 2932.5993, 645.6592
1513347659.0720000, 2979.8361, 658.4344
1513347659.0840001, 2978.2233, 657.7161
1513347659.0969999, 3006.5686, 656.3740
1513347659.1300001, 3077.7582, 646.0026
1513347659.1420000, 3106.3415, 645.1509
1513347659.1610000, 3202.9396, 677.6052
1513347659.1730001, 3223.3601, 668.6157
1513347659.1889999, 3216.3720, 639.3415
1513347659.2030001, 3232.7399, 641.3045
1513347659.2200000, 3241.3164, 643.4426
1513347659.2309999, 3236.7617, 642.5348
1513347659.2490001, 3287.1136, 641.2887
1513347659.2800000, 3292.8699, 646.0636
1513347659.2950001, 3292.5205, 655.8387
1513347659.3210001, 3242.2666, 644.4997
1513347659.5039999, 3119.8502, 869.2702
1513347659.5179999, 3134.1829, 824.0576
1513347659.5480001, 3131.5392, 794.8425
1513347659.5910001, 3122.5965, 786.1329
1513347659.6080000, 3097.4064, 785.5268
1513347659.6370001, 3074.2962, 783.0726
1513347659.6540000, 3076.0652, 768.0508
1513347659.6689999, 3049.6165, 718.4507
1513347659.6810000, 3064.9848, 723.0787
1513347659.7000000, 3070.7583, 725.6821
1513347659.7300000, 3065.1622, 725.5963
1513347659.7440000, 3066.1274, 723.0283
1513347659.7600000, 3068.6368, 723.8519
1513347659.7739999, 3068.7602, 723.7123
1513347659.7880001, 3065.3549, 723.1915
1513347659.8039999, 3055.8593, 726.9612
1513347659.8160000, 3057.7475, 725.2715
1513347659.8360000, 3054.9299, 729.3407
1513347659.8480000, 3043.8907, 733.7669
1513347659.8789999, 3003.0867, 733.5277
1513347659.8929999, 2968.8066, 732.4502
1513347659.9070001, 2965.9600, 735.3402
1513347659.9230001, 2936.0645, 734.8216
1513347659.9389999, 2871.7787, 742.5675
1513347659.9540000, 2866.5678, 748.3047
1513347659.9690001, 2855.7921, 750.9502
1513347659.9830000, 2853.4963, 751.7559
1513347659.9970000, 2846.3518, 741.3465
1513347660.0290000, 2820.2177, 690.6829
1513347660.0420001, 2827.7079, 709.3755
1513347660.0580001, 2827.4798, 719.3478
1513347660.0720000, 2781.0114, 718.7364
1513347660.0860000, 2783.9467, 721.6831
1513347660.1029999, 2793.2199, 743.0342
1513347660.1190000, 2797.3246, 750.6966
1513347660.1310000, 2795.1094, 763.1231
1513347660.1480000, 2783.1152, 766.5814
1513347660.1770000, 2785.7095, 778.5344
1513347660.2090001, 2737.8760, 763.2665
1513347660.2230000, 2750.9729, 764.7289
1513347660.2370000, 2739.2660, 756.5694
1513347660.2539999, 2726.8801, 757.8177
1513347660.2690001, 2739.5419, 771.5191
1513347660.2830000, 2736.1819, 770.4596
1513347660.2980001, 2731.4051, 772.7573
1513347660.3290000, 2742.8489, 779.6297
1513347660.3429999, 2735.8168, 783.4203
1513347660.3570001, 2722.7439, 785.7399
1513347660.3729999, 2716.6339, 795.9764
1513347660.3889999, 2690.5980, 787.1945
1513347660.4020000, 2687.2893, 788.1996
1513347660.4210000, 2671.1266, 784.8650
1513347660.4340000, 2666.2687, 784.9589
1513347660.4480000, 2670.3479, 792.1483
1513347660.4800000, 2634.0220, 783.8074
1513347660.4920001, 2609.9841, 783.6240
1513347660.5079999, 2608.5174, 789.5888
1513347660.5230000, 2590.6006, 787.8011
1513347660.5380001, 2581.6027, 788.1929
1513347660.5680001, 2593.6391, 785.2054
1513347660.5810001, 2684.4009, 548.9159
1513347660.6010001, 2694.5110, 616.4395
1513347660.6289999, 3010.1876, 667.5079
1513347660.6450000, 2998.1764, 715.9250
1513347660.6589999, 3144.1863, 662.6175
1513347660.6719999, 3197.3697, 643.1160
1513347660.7170000, 3301.6747, 612.0103
1513347660.7360001, 3302.7633, 573.0245
1513347660.7800000, 3351.4280, 556.2267
1513347660.7930000, 3316.9479, 552.3849
1513347660.8069999, 3317.8233, 589.0955
1513347660.8250000, 3334.7692, 581.1014
1513347660.8399999, 3302.6676, 595.5171
1513347660.8510001, 3309.0011, 620.1213
1513347660.8690000, 3306.8141, 619.6933
1513347660.8840001, 3301.3396, 629.6998
1513347660.8980000, 3301.9212, 627.6659
1513347660.9289999, 3301.8314, 621.7109
1513347660.9419999, 3299.9516, 620.7838
1513347661.1370001, 3254.4107, 592.9292
1513347661.2290001, 3358.5780, 628.5557
1513347661.2430000, 3278.2838, 746.8743
1513347661.2560000, 3290.2015, 710.2882
1513347661.2730000, 3307.6212, 667.6272
1513347661.2890000, 3300.4326, 661.4635
1513347661.3010001, 3327.1355, 640.1683
1513347661.3190000, 3334.3265, 632.9545
1513347661.3329999, 3318.0513, 620.5460
1513347661.3469999, 3305.2751, 587.8690
1513347661.3789999, 3309.6351, 585.8849
1513347661.3920000, 3313.0254, 579.4871
1513347661.4089999, 3321.4894, 578.5083
1513347661.4240000, 3323.7793, 570.9539
1513347661.4370000, 3328.0404, 579.8134
1513347661.4530001, 3336.3909, 594.8428
1513347661.4690001, 3309.1310, 590.9180
1513347661.4820001, 3318.4875, 597.5294
1513347661.4990001, 3320.3054, 600.3440
1513347661.5270000, 3283.6743, 599.2656
1513347661.5450001, 3253.3881, 610.0009
1513347661.5599999, 3227.0711, 627.1015
1513347661.5720000, 3170.7879, 642.7294
1513347661.5890000, 3162.1450, 648.3238
1513347661.6050000, 3140.7587, 652.4068
1513347661.6180000, 3119.4005, 628.0827
1513347661.6329999, 3126.1947, 631.2312
1513347661.6500001, 3114.5678, 599.6255
1513347661.6789999, 3105.6521, 576.9433
1513347661.6970000, 3105.2157, 558.9641
1513347661.7070000, 3104.3194, 557.0141
